eventtitle,views,place,address,eventday,eventdate,request
Yoga,1165,Yachtklub,"60594 Frankfurt am Main, Deutschherrnufer 12",Sonntag,2021-08-22,2021-08-17T16:54:36.362875Z
Ferien-Online Camp: Minecraft,183,HABA Digitalwerkstatt,"60385 Frankfurt am Main, Heidestraße 145",Montag,2021-08-23,2021-08-17T16:54:38.696776Z
FUSSBALL 2000 - der Eintracht-Videopodcast,269,Batschkapp Sommergarten,"60388 Frankfurt am Main, Gwinnerstraße 5",Montag,2021-08-23,2021-08-17T16:54:38.696776Z
Monday Mood,881,Velvet Club,"60311 Frankfurt, Weißfrauenstraße 12-16",Montag,2021-08-23,2021-08-17T16:54:38.696776Z
tinyBE •living in a sculpture Dialogführung Metzlerpark,167,Metzlerpark,"60594 Frankfurt am Main, Schaumainkai 17",Montag,2021-08-23,2021-08-17T16:54:38.696776Z
Sammy Milo,1015,Batschkapp Sommergarten,"60388 Frankfurt am Main, Gwinnerstraße 5",Dienstag,2021-08-24,2021-08-17T16:54:40.965147Z
Die Schöne und das Biest,1116,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Dienstag,2021-08-24,2021-08-17T16:54:40.965147Z
Ferien-Online Camp: Minecraft,220,HABA Digitalwerkstatt,"60385 Frankfurt am Main, Heidestraße 145",Dienstag,2021-08-24,2021-08-17T16:54:40.965147Z
tinyBE •living in a sculpture Überblicksführung …,110,Metzlerpark,"60594 Frankfurt am Main, Schaumainkai 17",Dienstag,2021-08-24,2021-08-17T16:54:40.965147Z
Tom Sawyer und Huckleberry Finn,1101,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Dienstag,2021-08-24,2021-08-17T16:54:40.965147Z
Wochenmarkt Sachsenhausen,488,Wochenmarkt Sachsenhausen,"60594 Frankfurt am Main, Diesterwegplatz 50",Dienstag,2021-08-24,2021-08-17T16:54:40.965147Z
Wochenmarkt und Markthalle Höchst,588,Markthalle und Wochenmarkt Höchst,"65929 Frankfurt am Main, Höchster Markt 6",Dienstag,2021-08-24,2021-08-17T16:54:40.965147Z
Hafenkino Open Air # Route der Industriekultur: Call …,1394,Hafen 2,"63067 Offenbach, Nordring 129",Mittwoch,2021-08-25,2021-08-17T16:54:43.496618Z
Claudia Fink & Lucid,250,Batschkapp Sommergarten,"60388 Frankfurt am Main, Gwinnerstraße 5",Mittwoch,2021-08-25,2021-08-17T16:54:43.496618Z
Der Zauberer von Oz,1196,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Mittwoch,2021-08-25,2021-08-17T16:54:43.496618Z
Family-Cocktail-Workshop,159,IN-LIVE Cocktailschule,"65929 Frankfurt am Main, Bolongarostraße 97",Mittwoch,2021-08-25,2021-08-17T16:54:43.496618Z
Ferien-Online Camp: Minecraft,204,HABA Digitalwerkstatt,"60385 Frankfurt am Main, Heidestraße 145",Mittwoch,2021-08-25,2021-08-17T16:54:43.496618Z
Frankfurts größtes Speed Dating,79,Mathilda Glaskuchen,"60386 Frankfurt am Main, Cassellastraße 30-32",Mittwoch,2021-08-25,2021-08-17T16:54:43.496618Z
LAB-SUPPLY,2082,Jahrhunderthalle,"65929 Frankfurt am Main, Pfaffenwiese 301",Mittwoch,2021-08-25,2021-08-17T16:54:43.496618Z
Live x Jazz in der Milchsackfabrik w/ MSF Jazz Familiy,515,Milchsackfabrik / Tanzhaus West & Dora Brilliant,"60327 Frankfurt am Main, Gutleutstraße 294",Mittwoch,2021-08-25,2021-08-17T16:54:43.496618Z
Löwen Frankfurt,495,Löwen Frankfurt,"60386 Frankfurt am Main, Am Bornheimer Hang 4",Mittwoch,2021-08-25,2021-08-17T16:54:43.496618Z
Ludwig²,1073,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Mittwoch,2021-08-25,2021-08-17T16:54:43.496618Z
Martinsvierteler Markt,605,Riegerplatz,64289 Darmstadt,Mittwoch,2021-08-25,2021-08-17T16:54:43.496618Z
Online Tour Bunte Götter,413,Liebieghaus Skulpturensammlung,"60596 Frankfurt am Main, Schaumainkai 71",Mittwoch,2021-08-25,2021-08-17T16:54:43.496618Z
Sommer im Park - FFH Comedy Night,508,Deutsche Bank Park,"60528 Frankfurt am Main, Mörfelder Lanstraße 362",Mittwoch,2021-08-25,2021-08-17T16:54:43.496618Z
Tom Sawyer und Huckleberry Finn,1053,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Mittwoch,2021-08-25,2021-08-17T16:54:43.496618Z
Wednesday Vibes,701,Velvet Club,"60311 Frankfurt, Weißfrauenstraße 12-16",Mittwoch,2021-08-25,2021-08-17T16:54:43.496618Z
Wochenmarkt Bornheim,449,Wochenmarkt Bornheim,"60385 Frankfurt am Main, Berger Straße 194",Mittwoch,2021-08-25,2021-08-17T16:54:43.496618Z
Wochenmarkt Rödelheim,481,Wochenmarkt Rödelheim,"60489 Frankfurt am Main, Arthur-Stern-Platz",Mittwoch,2021-08-25,2021-08-17T16:54:43.496618Z
Ali Neander Organ Quartet,974,Batschkapp Sommergarten,"60388 Frankfurt am Main, Gwinnerstraße 5",Mittwoch,2021-08-18,2021-08-18T16:52:02.838040Z
Christian Keltermann,2446,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Mittwoch,2021-08-18,2021-08-18T16:52:02.838040Z
Der Zauberer von Oz,3259,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Mittwoch,2021-08-18,2021-08-18T16:52:02.838040Z
Florian Schroeder - Neustart,3278,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Mittwoch,2021-08-18,2021-08-18T16:52:02.838040Z
Löwen Frankfurt,1139,Löwen Frankfurt,"60386 Frankfurt am Main, Am Bornheimer Hang 4",Mittwoch,2021-08-18,2021-08-18T16:52:02.838040Z
Martinsvierteler Markt,1326,Riegerplatz,64289 Darmstadt,Mittwoch,2021-08-18,2021-08-18T16:52:02.838040Z
Online Tour Bunte Götter,1052,Liebieghaus Skulpturensammlung,"60596 Frankfurt am Main, Schaumainkai 71",Mittwoch,2021-08-18,2021-08-18T16:52:02.838040Z
Rigoletto,2313,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Mittwoch,2021-08-18,2021-08-18T16:52:02.838040Z
Tom Sawyer und Huckleberry Finn,2297,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Mittwoch,2021-08-18,2021-08-18T16:52:02.838040Z
Wednesday Vibes,2058,Velvet Club,"60311 Frankfurt, Weißfrauenstraße 12-16",Mittwoch,2021-08-18,2021-08-18T16:52:02.838040Z
Wochenmarkt Bornheim,1143,Wochenmarkt Bornheim,"60385 Frankfurt am Main, Berger Straße 194",Mittwoch,2021-08-18,2021-08-18T16:52:02.838040Z
Wochenmarkt Rödelheim,1164,Wochenmarkt Rödelheim,"60489 Frankfurt am Main, Arthur-Stern-Platz",Mittwoch,2021-08-18,2021-08-18T16:52:02.838040Z
Hafenkino Open Air: Matthias & Maxime (dt. Fassung),4053,Hafen 2,"63067 Offenbach, Nordring 129",Donnerstag,2021-08-19,2021-08-18T16:52:05.186839Z
Der Besuch der alten Dame,,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Donnerstag,2021-08-19,2021-08-18T16:52:05.186839Z
Diary of Dreams,495,Batschkapp Sommergarten,"60388 Frankfurt am Main, Gwinnerstraße 5",Donnerstag,2021-08-19,2021-08-18T16:52:05.186839Z
Die Vier Jahreszeiten - Sommer Klassik Open Air,1815,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Donnerstag,2021-08-19,2021-08-18T16:52:05.186839Z
Erzeugermarkt Konstablerwache,723,Erzeugermarkt Konstablerwache,"60313 Frankfurt am Main, Konstablerwache",Donnerstag,2021-08-19,2021-08-18T16:52:05.186839Z
Frankfurts größtes Speed Dating,127,Mathilda Glaskuchen,"60386 Frankfurt am Main, Cassellastraße 30-32",Donnerstag,2021-08-19,2021-08-18T16:52:05.186839Z
Gregor Meyle & Band - Die Sommerkonzerte 2021,4189,Amphitheater,"63454 Hanau, Philippsruher Allee 48",Donnerstag,2021-08-19,2021-08-18T16:52:05.186839Z
Kaisermarkt,584,Kaisermarkt,"60329 Frankfurt am Main, Kaiserstraße 81",Donnerstag,2021-08-19,2021-08-18T16:52:05.186839Z
Tom Sawyer und Huckleberry Finn,1812,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Donnerstag,2021-08-19,2021-08-18T16:52:05.186839Z
Urban Club Band,1309,Gibson Club,"60313 Frankfurt am Main, Zeil 77",Donnerstag,2021-08-19,2021-08-18T16:52:05.186839Z
Live x THW w/ Jan Blomqvist,4388,Milchsackfabrik / Tanzhaus West & Dora Brilliant,"60327 Frankfurt am Main, Gutleutstraße 294",Freitag,2021-08-20,2021-08-18T16:52:07.533420Z
The Mystery Of Banksy - A Genius Mind,94059,Isarforum Deutsches Museum,"80538 München, Ludwigsbrücke",Freitag,2021-08-20,2021-08-18T16:52:07.533420Z
Blumenmarkt Liebfrauenberg,727,Liebfrauenberg,"60313 Frankfurt am Main, Liebfrauenberg",Freitag,2021-08-20,2021-08-18T16:52:07.533420Z
Der Besuch der alten Dame,,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Freitag,2021-08-20,2021-08-18T16:52:07.533420Z
FSV Frankfurt - FC Rot-Weiss Koblenz,17,Stadion am Bornheimer Hang,"60386 Frankfurt am Main, Richard-Herrmann-Platz 1",Freitag,2021-08-20,2021-08-18T16:52:07.533420Z
Gallusmarkt,834,Gallusmarkt,"60326 Frankfurt am Main, Frankenallee 183",Freitag,2021-08-20,2021-08-18T16:52:07.533420Z
Grossstadtgeflüster • Frankfurt • ins freie!,1428,Jahrhunderthalle,"65929 Frankfurt am Main, Pfaffenwiese 301",Freitag,2021-08-20,2021-08-18T16:52:07.533420Z
Hafenkino Open Air: Ich bin dein Mensch (Zusatztermin),715,Hafen 2,"63067 Offenbach, Nordring 129",Freitag,2021-08-20,2021-08-18T16:52:07.533420Z
Hubert von Goisern,1736,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Freitag,2021-08-20,2021-08-18T16:52:07.533420Z
Krimidinner - Ein Leichenschmaus,2356,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Freitag,2021-08-20,2021-08-18T16:52:07.533420Z
Ludwig²,1595,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Freitag,2021-08-20,2021-08-18T16:52:07.533420Z
Main Matsuri 2021,9186,Walther-von-Cronberg-Platz,60594 Frankfurt am Main,Freitag,2021-08-20,2021-08-18T16:52:07.533420Z
Partiet (SE),683,Hafen 2,"63067 Offenbach, Nordring 129",Freitag,2021-08-20,2021-08-18T16:52:07.533420Z
Rigoletto,1565,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Freitag,2021-08-20,2021-08-18T16:52:07.533420Z
tinyBE •living in a sculpture Themenführung Metzlerpark,342,Metzlerpark,"60594 Frankfurt am Main, Schaumainkai 17",Freitag,2021-08-20,2021-08-18T16:52:07.533420Z
Urban Friday,1767,Cooky's,"60311 Frankfurt, Am Salzhaus 4",Freitag,2021-08-20,2021-08-18T16:52:07.533420Z
Velvet-Bar-Night,2899,Velvet Club,"60311 Frankfurt, Weißfrauenstraße 12-16",Freitag,2021-08-20,2021-08-18T16:52:07.533420Z
Wochenmarkt Sachsenhausen,774,Wochenmarkt Sachsenhausen,"60594 Frankfurt am Main, Diesterwegplatz 50",Freitag,2021-08-20,2021-08-18T16:52:07.533420Z
Wochenmarkt und Markthalle Höchst,1005,Markthalle und Wochenmarkt Höchst,"65929 Frankfurt am Main, Höchster Markt 6",Freitag,2021-08-20,2021-08-18T16:52:07.533420Z
Ziegelei Open Air Festival - Kombikarte (Fr-Sa-So),855,Ziegelei,61267 Neu-Anspach,Freitag,2021-08-20,2021-08-18T16:52:07.533420Z
Ziegelei Open Air Festival - Tageskarte Freitag,846,Ziegelei,61267 Neu-Anspach,Freitag,2021-08-20,2021-08-18T16:52:07.533420Z
*WIN* Stadt Land Bass 2021,,Sparta Schwimmclub,"60314 Frankfurt am Main, Franziusstraße 35",Samstag,2021-08-21,2021-08-18T16:52:10.258940Z
Club Picknick x Colours,3785,Milchsackfabrik / Tanzhaus West & Dora Brilliant,"60327 Frankfurt am Main, Gutleutstraße 294",Samstag,2021-08-21,2021-08-18T16:52:10.258940Z
Hasen Sommerfest - White Bunny Summer,1597,Le Panther,"60313 Frankfurt am Main, Seilerstr. 34",Samstag,2021-08-21,2021-08-18T16:52:10.258940Z
Latin Summer,4964,Latin Palace Changó,"60311 Frankfurt, Münchener Straße 57",Samstag,2021-08-21,2021-08-18T16:52:10.258940Z
2. Spieltag: Eintracht - FC Augsburg,687,Deutsche Bank Park,"60528 Frankfurt am Main, Mörfelder Lanstraße 362",Samstag,2021-08-21,2021-08-18T16:52:10.258940Z
Classix at the backyard 2021,473,Korrekt,"60329 Frankfurt am Main, Mainzer Landstraße 229",Samstag,2021-08-21,2021-08-18T16:52:10.258940Z
Das schwäbische Kriminal Dinner - Krimidinner für …,2438,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Samstag,2021-08-21,2021-08-18T16:52:10.258940Z
"Dead Bronco (ES), Jack and the Weatherman (NL)",680,Hafen 2,"63067 Offenbach, Nordring 129",Samstag,2021-08-21,2021-08-18T16:52:10.258940Z
Dexter + Ahzumjot + LGoony • Frankfurt • ins freie!,1340,Jahrhunderthalle,"65929 Frankfurt am Main, Pfaffenwiese 301",Samstag,2021-08-21,2021-08-18T16:52:10.258940Z
Erzeugermarkt Konstablerwache,900,Erzeugermarkt Konstablerwache,"60313 Frankfurt am Main, Konstablerwache",Samstag,2021-08-21,2021-08-18T16:52:10.258940Z
FREILUFT Markt,731,Börsenplatz,"60313 Frankfurt am Main, Börsenplatz",Samstag,2021-08-21,2021-08-18T16:52:10.258940Z
Gibson Loves OLEN Night,1548,Gibson Club,"60313 Frankfurt am Main, Zeil 77",Samstag,2021-08-21,2021-08-18T16:52:10.258940Z
Hafenkino Open Air: König der Raben,707,Hafen 2,"63067 Offenbach, Nordring 129",Samstag,2021-08-21,2021-08-18T16:52:10.258940Z
Klassisches BrauErlebnis,926,Glaabsbräu GmbH & Co. KG,"63500 Seligenstadt, Frankfurter Straße 9",Samstag,2021-08-21,2021-08-18T16:52:10.258940Z
Krimidinner - Ein Leichenschmaus,2252,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Samstag,2021-08-21,2021-08-18T16:52:10.258940Z
Main Matsuri 2021,776,Walther-von-Cronberg-Platz,60594 Frankfurt am Main,Samstag,2021-08-21,2021-08-18T16:52:10.258940Z
Notorious,978,Cooky's,"60311 Frankfurt, Am Salzhaus 4",Samstag,2021-08-21,2021-08-18T16:52:10.258940Z
Rigoletto,1590,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Samstag,2021-08-21,2021-08-18T16:52:10.258940Z
Sister Act,,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Samstag,2021-08-21,2021-08-18T16:52:10.258940Z
tinyBE •living in a sculpture Familienführung …,276,Metzlerpark,"60594 Frankfurt am Main, Schaumainkai 17",Samstag,2021-08-21,2021-08-18T16:52:10.258940Z
VELO,2536,Eissporthalle,"60386 Frankfurt am Main, Am Bornheimer Hang 4",Samstag,2021-08-21,2021-08-18T16:52:10.258940Z
Velvet-Bar-Night,940,Velvet Club,"60311 Frankfurt, Weißfrauenstraße 12-16",Samstag,2021-08-21,2021-08-18T16:52:10.258940Z
"Wirken, solange wir können. (Onlineteilnahme)",760,Haus am Dom,"60311 Frankfurt, Domplatz 3",Samstag,2021-08-21,2021-08-18T16:52:10.258940Z
Wochenmarkt Bornheim,832,Wochenmarkt Bornheim,"60385 Frankfurt am Main, Berger Straße 194",Samstag,2021-08-21,2021-08-18T16:52:10.258940Z
Wochenmarkt und Markthalle Höchst,980,Markthalle und Wochenmarkt Höchst,"65929 Frankfurt am Main, Höchster Markt 6",Samstag,2021-08-21,2021-08-18T16:52:10.258940Z
Ziegelei Open Air Festival - Tageskarte Samstag,1211,Ziegelei,61267 Neu-Anspach,Samstag,2021-08-21,2021-08-18T16:52:10.258940Z
*WIN* Stadt Land Bass 2021,,Sparta Schwimmclub,"60314 Frankfurt am Main, Franziusstraße 35",Sonntag,2021-08-22,2021-08-18T16:52:12.853971Z
Handkäs' mit Mussik,6758,Frankfurter Hof,"65205 Wiesbaden, Oberpfortstraße 2",Sonntag,2021-08-22,2021-08-18T16:52:12.853971Z
Makia,1705,Batschkapp Sommergarten,"60388 Frankfurt am Main, Gwinnerstraße 5",Sonntag,2021-08-22,2021-08-18T16:52:12.853971Z
Run to the Moon,75143,Lauf-weiter.de,41462 Neuss,Sonntag,2021-08-22,2021-08-18T16:52:12.853971Z
Das Kriminal Comedy Dinner - Krimidinner für Jung und …,1988,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Sonntag,2021-08-22,2021-08-18T16:52:12.853971Z
Das Kriminal Dinner - Krimidinner für Jung und Alt,1451,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Sonntag,2021-08-22,2021-08-18T16:52:12.853971Z
Der Zauberer von Oz,1440,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Sonntag,2021-08-22,2021-08-18T16:52:12.853971Z
Die Abenteuer von Petterson und Findus - …,1446,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Sonntag,2021-08-22,2021-08-18T16:52:12.853971Z
"Ellas (CH), Acoustics #4: Kicker Dibs, Mulay, Wyvern …",563,Hafen 2,"63067 Offenbach, Nordring 129",Sonntag,2021-08-22,2021-08-18T16:52:12.853971Z
Ludwig²,1333,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Sonntag,2021-08-22,2021-08-18T16:52:12.853971Z
Online Tour Bunte Götter,672,Liebieghaus Skulpturensammlung,"60596 Frankfurt am Main, Schaumainkai 71",Sonntag,2021-08-22,2021-08-18T16:52:12.853971Z
PROFESSOR HUMBUG und der …,699,Milchsackfabrik / Tanzhaus West & Dora Brilliant,"60327 Frankfurt am Main, Gutleutstraße 294",Sonntag,2021-08-22,2021-08-18T16:52:12.853971Z
Respect - The Aretha Franklin Tribute Show,1451,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Sonntag,2021-08-22,2021-08-18T16:52:12.853971Z
Rigoletto,1320,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Sonntag,2021-08-22,2021-08-18T16:52:12.853971Z
Sister Act,1439,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Sonntag,2021-08-22,2021-08-18T16:52:12.853971Z
tinyBE •living in a sculpture Überblicksführung …,240,Metzlerpark,"60594 Frankfurt am Main, Schaumainkai 17",Sonntag,2021-08-22,2021-08-18T16:52:12.853971Z
VELO,2379,Eissporthalle,"60386 Frankfurt am Main, Am Bornheimer Hang 4",Sonntag,2021-08-22,2021-08-18T16:52:12.853971Z
Wyvern Lingo - Kicker Dibs - Mulay // Acoustics …,492,Hafen 2,"63067 Offenbach, Nordring 129",Sonntag,2021-08-22,2021-08-18T16:52:12.853971Z
Yoga,1234,Yachtklub,"60594 Frankfurt am Main, Deutschherrnufer 12",Sonntag,2021-08-22,2021-08-18T16:52:12.853971Z
Ferien-Online Camp: Minecraft,,HABA Digitalwerkstatt,"60385 Frankfurt am Main, Heidestraße 145",Montag,2021-08-23,2021-08-18T16:52:14.975734Z
FUSSBALL 2000 - der Eintracht-Videopodcast,344,Batschkapp Sommergarten,"60388 Frankfurt am Main, Gwinnerstraße 5",Montag,2021-08-23,2021-08-18T16:52:14.975734Z
Monday Mood,996,Velvet Club,"60311 Frankfurt, Weißfrauenstraße 12-16",Montag,2021-08-23,2021-08-18T16:52:14.975734Z
tinyBE •living in a sculpture Dialogführung Metzlerpark,232,Metzlerpark,"60594 Frankfurt am Main, Schaumainkai 17",Montag,2021-08-23,2021-08-18T16:52:14.975734Z
Sammy Milo,1106,Batschkapp Sommergarten,"60388 Frankfurt am Main, Gwinnerstraße 5",Dienstag,2021-08-24,2021-08-18T16:52:17.333185Z
Die Schöne und das Biest,1130,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Dienstag,2021-08-24,2021-08-18T16:52:17.333185Z
Ferien-Online Camp: Minecraft,,HABA Digitalwerkstatt,"60385 Frankfurt am Main, Heidestraße 145",Dienstag,2021-08-24,2021-08-18T16:52:17.333185Z
tinyBE •living in a sculpture Überblicksführung …,145,Metzlerpark,"60594 Frankfurt am Main, Schaumainkai 17",Dienstag,2021-08-24,2021-08-18T16:52:17.333185Z
Tom Sawyer und Huckleberry Finn,1115,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Dienstag,2021-08-24,2021-08-18T16:52:17.333185Z
Wochenmarkt Sachsenhausen,507,Wochenmarkt Sachsenhausen,"60594 Frankfurt am Main, Diesterwegplatz 50",Dienstag,2021-08-24,2021-08-18T16:52:17.333185Z
Wochenmarkt und Markthalle Höchst,619,Markthalle und Wochenmarkt Höchst,"65929 Frankfurt am Main, Höchster Markt 6",Dienstag,2021-08-24,2021-08-18T16:52:17.333185Z
Hafenkino Open Air # Route der Industriekultur: Call …,1476,Hafen 2,"63067 Offenbach, Nordring 129",Mittwoch,2021-08-25,2021-08-18T16:52:19.732704Z
Claudia Fink & Lucid,312,Batschkapp Sommergarten,"60388 Frankfurt am Main, Gwinnerstraße 5",Mittwoch,2021-08-25,2021-08-18T16:52:19.732704Z
Der Zauberer von Oz,1224,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Mittwoch,2021-08-25,2021-08-18T16:52:19.732704Z
Family-Cocktail-Workshop,188,IN-LIVE Cocktailschule,"65929 Frankfurt am Main, Bolongarostraße 97",Mittwoch,2021-08-25,2021-08-18T16:52:19.732704Z
Ferien-Online Camp: Minecraft,,HABA Digitalwerkstatt,"60385 Frankfurt am Main, Heidestraße 145",Mittwoch,2021-08-25,2021-08-18T16:52:19.732704Z
Frankfurts größtes Speed Dating,106,Mathilda Glaskuchen,"60386 Frankfurt am Main, Cassellastraße 30-32",Mittwoch,2021-08-25,2021-08-18T16:52:19.732704Z
LAB-SUPPLY,2192,Jahrhunderthalle,"65929 Frankfurt am Main, Pfaffenwiese 301",Mittwoch,2021-08-25,2021-08-18T16:52:19.732704Z
Live x Jazz in der Milchsackfabrik w/ MSF Jazz Familiy,612,Milchsackfabrik / Tanzhaus West & Dora Brilliant,"60327 Frankfurt am Main, Gutleutstraße 294",Mittwoch,2021-08-25,2021-08-18T16:52:19.732704Z
Löwen Frankfurt,532,Löwen Frankfurt,"60386 Frankfurt am Main, Am Bornheimer Hang 4",Mittwoch,2021-08-25,2021-08-18T16:52:19.732704Z
Ludwig²,1101,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Mittwoch,2021-08-25,2021-08-18T16:52:19.732704Z
Martinsvierteler Markt,649,Riegerplatz,64289 Darmstadt,Mittwoch,2021-08-25,2021-08-18T16:52:19.732704Z
Online Tour Bunte Götter,461,Liebieghaus Skulpturensammlung,"60596 Frankfurt am Main, Schaumainkai 71",Mittwoch,2021-08-25,2021-08-18T16:52:19.732704Z
Sommer im Park - FFH Comedy Night,590,Deutsche Bank Park,"60528 Frankfurt am Main, Mörfelder Lanstraße 362",Mittwoch,2021-08-25,2021-08-18T16:52:19.732704Z
Tom Sawyer und Huckleberry Finn,1081,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Mittwoch,2021-08-25,2021-08-18T16:52:19.732704Z
Wednesday Vibes,799,Velvet Club,"60311 Frankfurt, Weißfrauenstraße 12-16",Mittwoch,2021-08-25,2021-08-18T16:52:19.732704Z
Wochenmarkt Bornheim,493,Wochenmarkt Bornheim,"60385 Frankfurt am Main, Berger Straße 194",Mittwoch,2021-08-25,2021-08-18T16:52:19.732704Z
Wochenmarkt Rödelheim,525,Wochenmarkt Rödelheim,"60489 Frankfurt am Main, Arthur-Stern-Platz",Mittwoch,2021-08-25,2021-08-18T16:52:19.732704Z
Luvre47,971,Batschkapp Sommergarten,"60388 Frankfurt am Main, Gwinnerstraße 5",Donnerstag,2021-08-26,2021-08-18T16:52:22.970605Z
Sommer im Park - Ehrlich Brothers,1647,Deutsche Bank Park,"60528 Frankfurt am Main, Mörfelder Lanstraße 362",Donnerstag,2021-08-26,2021-08-18T16:52:22.970605Z
David Garrett & Band,1209,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Donnerstag,2021-08-26,2021-08-18T16:52:22.970605Z
Erzeugermarkt Konstablerwache,576,Erzeugermarkt Konstablerwache,"60313 Frankfurt am Main, Konstablerwache",Donnerstag,2021-08-26,2021-08-18T16:52:22.970605Z
Ferien-Online Camp: Minecraft,,HABA Digitalwerkstatt,"60385 Frankfurt am Main, Heidestraße 145",Donnerstag,2021-08-26,2021-08-18T16:52:22.970605Z
Goldroger • Frankfurt • ins freie!,773,Jahrhunderthalle,"65929 Frankfurt am Main, Pfaffenwiese 301",Donnerstag,2021-08-26,2021-08-18T16:52:22.970605Z
Hafenkino Open Air: Bad Luck Banging or Loony Porn …,321,Hafen 2,"63067 Offenbach, Nordring 129",Donnerstag,2021-08-26,2021-08-18T16:52:22.970605Z
ICHI ICHI x Gwen Dolyn & Toyboys,523,Milchsackfabrik / Tanzhaus West & Dora Brilliant,"60327 Frankfurt am Main, Gutleutstraße 294",Donnerstag,2021-08-26,2021-08-18T16:52:22.970605Z
Kaisermarkt,501,Kaisermarkt,"60329 Frankfurt am Main, Kaiserstraße 81",Donnerstag,2021-08-26,2021-08-18T16:52:22.970605Z
Maybebop - Open Air,291,Batschkapp Sommergarten,"60388 Frankfurt am Main, Gwinnerstraße 5",Donnerstag,2021-08-26,2021-08-18T16:52:22.970605Z
Sister Act,1206,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Donnerstag,2021-08-26,2021-08-18T16:52:22.970605Z
Urban Club Band,1049,Gibson Club,"60313 Frankfurt am Main, Zeil 77",Donnerstag,2021-08-26,2021-08-18T16:52:22.970605Z
Hafenkino Open Air: Matthias & Maxime (dt. Fassung),5146,Hafen 2,"63067 Offenbach, Nordring 129",Donnerstag,2021-08-19,2021-08-19T16:56:17.414938Z
Der Besuch der alten Dame,,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Donnerstag,2021-08-19,2021-08-19T16:56:17.414938Z
Diary of Dreams,932,Batschkapp Sommergarten,"60388 Frankfurt am Main, Gwinnerstraße 5",Donnerstag,2021-08-19,2021-08-19T16:56:17.414938Z
Die Vier Jahreszeiten - Sommer Klassik Open Air,2503,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Donnerstag,2021-08-19,2021-08-19T16:56:17.414938Z
Erzeugermarkt Konstablerwache,1247,Erzeugermarkt Konstablerwache,"60313 Frankfurt am Main, Konstablerwache",Donnerstag,2021-08-19,2021-08-19T16:56:17.414938Z
Frankfurts größtes Speed Dating,641,Mathilda Glaskuchen,"60386 Frankfurt am Main, Cassellastraße 30-32",Donnerstag,2021-08-19,2021-08-19T16:56:17.414938Z
Gregor Meyle & Band - Die Sommerkonzerte 2021,4645,Amphitheater,"63454 Hanau, Philippsruher Allee 48",Donnerstag,2021-08-19,2021-08-19T16:56:17.414938Z
Kaisermarkt,1101,Kaisermarkt,"60329 Frankfurt am Main, Kaiserstraße 81",Donnerstag,2021-08-19,2021-08-19T16:56:17.414938Z
